  0.122705E+00  0.143020E+07  0.142205E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.296654E+06  0.509726E+00  0.142880E+07
  0.130123E+00  0.134673E+07  0.134022E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.241139E+06  0.508540E+00  0.134562E+07
  0.137541E+00  0.125448E+07  0.124827E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.194206E+06  0.507463E+00  0.125341E+07
  0.144960E+00  0.115592E+07  0.114912E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.154919E+06  0.506482E+00  0.115476E+07
  0.152378E+00  0.106002E+07  0.105245E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.123261E+06  0.505607E+00  0.105872E+07
  0.159797E+00  0.977846E+06  0.969962E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.988616E+05  0.504815E+00  0.976493E+06
  0.167215E+00  0.915333E+06  0.907850E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.807151E+05  0.504113E+00  0.914049E+06
  0.174633E+00  0.869388E+06  0.862861E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.670013E+05  0.503486E+00  0.868268E+06
  0.182052E+00  0.833097E+06  0.827681E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.562976E+05  0.502920E+00  0.832168E+06
  0.189470E+00  0.799302E+06  0.794748E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.474983E+05  0.502422E+00  0.798521E+06
  0.196889E+00  0.762319E+06  0.758166E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.399201E+05  0.501980E+00  0.761606E+06
  0.204307E+00  0.721150E+06  0.716974E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.333634E+05  0.501582E+00  0.720433E+06
  0.211725E+00  0.678727E+06  0.674319E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.278228E+05  0.501224E+00  0.677971E+06
