  0.122705E+00  0.206405E+07  0.205501E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.452639E+06  0.525572E+00  0.206263E+07
  0.130123E+00  0.194760E+07  0.194037E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.369947E+06  0.525572E+00  0.194646E+07
  0.137541E+00  0.182354E+07  0.181685E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.300386E+06  0.525572E+00  0.182248E+07
  0.144960E+00  0.169166E+07  0.168454E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.241925E+06  0.525572E+00  0.169054E+07
  0.152378E+00  0.156170E+07  0.155385E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.194263E+06  0.525572E+00  0.156046E+07
  0.159797E+00  0.144658E+07  0.143835E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.156809E+06  0.525572E+00  0.144529E+07
  0.167215E+00  0.135447E+07  0.134650E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.128296E+06  0.525572E+00  0.135322E+07
  0.174633E+00  0.128395E+07  0.127683E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.106479E+06  0.525572E+00  0.128283E+07
  0.182052E+00  0.122779E+07  0.122177E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.894073E+05  0.525572E+00  0.122684E+07
  0.189470E+00  0.117729E+07  0.117220E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.754811E+05  0.525572E+00  0.117649E+07
  0.196889E+00  0.112512E+07  0.112055E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.636506E+05  0.525572E+00  0.112440E+07
  0.204307E+00  0.106870E+07  0.106423E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.534780E+05  0.525572E+00  0.106800E+07
  0.211725E+00  0.101017E+07  0.100553E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.448346E+05  0.525572E+00  0.100944E+07
  0.219144E+00  0.953918E+06  0.949082E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.376521E+05  0.525572E+00  0.953158E+06
  0.232421E+00  0.871313E+06  0.866611E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.280511E+05  0.525572E+00  0.870574E+06
  0.246503E+00  0.809015E+06  0.805069E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.211553E+05  0.525572E+00  0.808395E+06
  0.261438E+00  0.751984E+06  0.748666E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.159218E+05  0.525572E+00  0.751462E+06
  0.277278E+00  0.687932E+06  0.684689E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.117557E+05  0.525572E+00  0.687422E+06
  0.294078E+00  0.626423E+06  0.623227E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.861298E+04  0.525572E+00  0.625920E+06
  0.311896E+00  0.577384E+06  0.574589E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.636774E+04  0.525572E+00  0.576945E+06
  0.330793E+00  0.532407E+06  0.529947E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.470086E+04  0.525572E+00  0.532021E+06
